mojo.vc: 10 mojo-vc.mail.protection.outlook.com.
opcrypto.vc: 1 aspmx.l.google.com.
opcrypto.vc: 5 alt2.aspmx.l.google.com.
opcrypto.vc: 10 alt3.aspmx.l.google.com.
opcrypto.vc: 5 alt1.aspmx.l.google.com.
opcrypto.vc: 10 alt4.aspmx.l.google.com.
initialai.vc: 0 initialai-vc.mail.protection.outlook.com.
amalcapital.vc: 10 http://alt3.aspmx.l.google.com/.
amalcapital.vc: 10 alt4.aspmx.l.google.com.
amalcapital.vc: 5 alt1.aspmx.l.google.com.
amalcapital.vc: 5 alt2.aspmx.l.google.com.
amalcapital.vc: 1 aspmx.l.google.com.
s1l.vc: 1 aspmx.l.google.com.
s1l.vc: 5 alt2.aspmx.l.google.com.
s1l.vc: 10 alt3.aspmx.l.google.com.
s1l.vc: 10 alt4.aspmx.l.google.com.
s1l.vc: 5 alt1.aspmx.l.google.com.
raisewell.vc: 15 wljo3soymelozcxbmfeoiwnnw2biyoc25cdm5ivkcq2s7iojxzla.mx-verification.google.com.
raisewell.vc: 1 smtp.google.com.
outliercapital.vc: 10 alt4.aspmx.l.google.com.
outliercapital.vc: 1 aspmx.l.google.com.
outliercapital.vc: 5 alt1.aspmx.l.google.com.
outliercapital.vc: 10 alt3.aspmx.l.google.com.
outliercapital.vc: 5 alt2.aspmx.l.google.com.
memling.vc: 10 mx01.ionos.co.uk.
memling.vc: 10 mx00.ionos.co.uk.
redebr.vc: 20 pop.redebr.vc.
redebr.vc: 10 mail.redebr.vc.
trendforwardcapital.vc: 10 relay1.netnames.net.
trendforwardcapital.vc: 20 relay2.netnames.net.
earlygame.vc: 10 aspmx2.googlemail.com.
earlygame.vc: 5 alt2.aspmx.l.google.com.
earlygame.vc: 5 alt1.aspmx.l.google.com.
earlygame.vc: 10 aspmx3.googlemail.com.
earlygame.vc: 1 aspmx.l.google.com.
twohats.vc: 0 twohats-vc.mail.protection.outlook.com.
ledgerone.vc: 5 alt2.aspmx.l.google.com.
ledgerone.vc: 10 aspmx2.googlemail.com.
ledgerone.vc: 5 alt1.aspmx.l.google.com.
ledgerone.vc: 10 aspmx3.googlemail.com.
ledgerone.vc: 1 aspmx.l.google.com.
velvetsea.vc: 0 .
trusteconomy.vc: 10 eforward2.registrar-servers.com.
trusteconomy.vc: 10 eforward1.registrar-servers.com.
trusteconomy.vc: 10 eforward3.registrar-servers.com.
trusteconomy.vc: 15 eforward4.registrar-servers.com.
trusteconomy.vc: 20 eforward5.registrar-servers.com.
day-zero.vc: 10 alt4.aspmx.l.google.com.
day-zero.vc: 10 alt3.aspmx.l.google.com.
day-zero.vc: 1 aspmx.l.google.com.
day-zero.vc: 5 alt1.aspmx.l.google.com.
day-zero.vc: 5 alt2.aspmx.l.google.com.
eitza.vc: 10 eforward1.registrar-servers.com.
eitza.vc: 15 eforward4.registrar-servers.com.
eitza.vc: 20 eforward5.registrar-servers.com.
eitza.vc: 10 eforward2.registrar-servers.com.
eitza.vc: 10 eforward3.registrar-servers.com.
upliftventures.vc: 10 eforward2.registrar-servers.com.
upliftventures.vc: 15 eforward4.registrar-servers.com.
upliftventures.vc: 20 eforward5.registrar-servers.com.
upliftventures.vc: 10 eforward3.registrar-servers.com.
upliftventures.vc: 10 eforward1.registrar-servers.com.
collinstar.vc: 5 alt1.aspmx.l.google.com.
collinstar.vc: 5 alt2.aspmx.l.google.com.
collinstar.vc: 10 alt4.aspmx.l.google.com.
collinstar.vc: 1 aspmx.l.google.com.
collinstar.vc: 10 alt3.aspmx.l.google.com.
tessner.vc: 10 mx01.ionos.de.
tessner.vc: 10 mx00.ionos.de.
jerryis.vc: 0 jerryis.vc.
climate50.vc: 20 mx-backup.serveriai.lt.
climate50.vc: 10 mx-parked.serveriai.lt.
as232.vc: 0 as232-vc.mail.protection.outlook.com.
s246.vc: null g5d3dbe.tz3.iflvopx.net.
gam3girl.vc: 10 alt4.aspmx.l.google.com.
gam3girl.vc: 15 ztmxbknblo4asdnb53nujonzdpxak7mu3noa3nc7xcasnnbl5psq.mx-verification.google.com.
gam3girl.vc: 5 alt1.aspmx.l.google.com.
gam3girl.vc: 1 smtp.google.com.
gam3girl.vc: 10 alt3.aspmx.l.google.com.
gam3girl.vc: 5 alt2.aspmx.l.google.com.
7n2.vc: 1 mx1.larksuite.com.
7n2.vc: 10 mx3.larksuite.com.
7n2.vc: 5 mx2.larksuite.com.
vuafrica.vc: 30 mx.vuafrica.vc.
nfxguild.vc: 5 alt1.aspmx.l.google.com.
nfxguild.vc: 10 aspmx2.googlemail.com.
nfxguild.vc: 10 aspmx3.googlemail.com.
nfxguild.vc: 1 aspmx.l.google.com.
nfxguild.vc: 5 alt2.aspmx.l.google.com.
gameseer.vc: 10 www350.your-server.de.
badideasgroup.vc: 1 aspmx.l.google.com.
badideasgroup.vc: 10 alt4.aspmx.l.google.com.
badideasgroup.vc: 5 alt2.aspmx.l.google.com.
badideasgroup.vc: 5 alt1.aspmx.l.google.com.
badideasgroup.vc: 10 alt3.aspmx.l.google.com.
thinkfab.vc: 5 alt1.aspmx.l.google.com.
thinkfab.vc: 1 aspmx.l.google.com.
thinkfab.vc: 10 alt3.aspmx.l.google.com.
thinkfab.vc: 5 alt2.aspmx.l.google.com.
thinkfab.vc: 10 alt4.aspmx.l.google.com.
twobearcapital.vc: 10 eforward3.registrar-servers.com.
twobearcapital.vc: 10 eforward2.registrar-servers.com.
twobearcapital.vc: 10 eforward1.registrar-servers.com.
twobearcapital.vc: 15 eforward4.registrar-servers.com.
twobearcapital.vc: 20 eforward5.registrar-servers.com.
summitandshields.vc: 30 mx.summitandshields.vc.
smartvc.vc: 10 mx01.ionos.de.
smartvc.vc: 10 mx00.ionos.de.
fundrs.vc: 1 smtp.google.com.
canceo.vc: 10 alt4.aspmx.l.google.com.
canceo.vc: 10 alt3.aspmx.l.google.com.
canceo.vc: 5 alt1.aspmx.l.google.com.
canceo.vc: 5 alt2.aspmx.l.google.com.
canceo.vc: 1 aspmx.l.google.com.
runwai.vc: 10 mx00.ionos.com.
runwai.vc: 10 mx01.ionos.com.
innoma.vc: 10 mx.yandex.net.
gqube.vc: 10 alt3.aspmx.l.google.com.
gqube.vc: 1 aspmx.l.google.com.
gqube.vc: 5 alt2.aspmx.l.google.com.
gqube.vc: 5 alt1.aspmx.l.google.com.
gqube.vc: 10 alt4.aspmx.l.google.com.
uniqventures.vc: 30 mail.uniqventures.vc.
avidventures.vc: 1 ASPMX.L.GOOGLE.COM.
avidventures.vc: 15 saiqnqrw3pls7rbhp7v7a4giyxra2itkipukybu2nj5ubgldwqsa.mx-verification.GOOGLE.COM.
avidventures.vc: 10 ALT4.ASPMX.L.GOOGLE.COM.
avidventures.vc: 10 ALT3.ASPMX.L.GOOGLE.COM.
avidventures.vc: 5 ALT2.ASPMX.L.GOOGLE.COM.
avidventures.vc: 5 ALT1.ASPMX.L.GOOGLE.COM.
florenceai.vc: 10 alt3.aspmx.l.google.com.
florenceai.vc: 1 aspmx.l.google.com.
florenceai.vc: 5 alt2.aspmx.l.google.com.
florenceai.vc: 10 alt4.aspmx.l.google.com.
florenceai.vc: 5 alt1.aspmx.l.google.com.
firstimagine.vc: 30 mx.firstimagine.vc.
aperiam.vc: 5 alt2.aspmx.l.google.com.
aperiam.vc: 10 alt4.aspmx.l.google.com.
aperiam.vc: 1 aspmx.l.google.com.
aperiam.vc: 5 alt1.aspmx.l.google.com.
aperiam.vc: 10 alt3.aspmx.l.google.com.
multinomial.vc: 1 mx4.mail.ovh.net.
multinomial.vc: 10 mx3.mail.ovh.net.
riotrade.vc: 10 mx1.privateemail.com.
riotrade.vc: 10 mx2.privateemail.com.
manaventures.vc: 1 aspmx.l.google.com.
manaventures.vc: 10 aspmx2.googlemail.com.
manaventures.vc: 10 aspmx3.googlemail.com.
manaventures.vc: 5 alt2.aspmx.l.google.com.
manaventures.vc: 5 alt1.aspmx.l.google.com.
tgcapital.vc: 0 mx2-usg1.ppe-hosted.com.
tgcapital.vc: 0 mx3-usg1.ppe-hosted.com.
tgcapital.vc: 0 mx1-usg1.ppe-hosted.com.
libertaspartners.vc: 10 mx1.privateemail.com.
libertaspartners.vc: 10 mx2.privateemail.com.
go-ventures.vc: 1 aspmx.l.google.com.
go-ventures.vc: 5 alt2.aspmx.l.google.com.
go-ventures.vc: 5 alt1.aspmx.l.google.com.
go-ventures.vc: 10 alt4.aspmx.l.google.com.
go-ventures.vc: 10 alt3.aspmx.l.google.com.
atomicogroup.vc: 30 mx.atomicogroup.vc.
capstoneinc.vc: 0 capstoneinc-vc.mail.protection.outlook.com.
cedar-capital.vc: 0 cedarcapital-vc01c.mail.protection.outlook.com.
horizoncap.vc: 10 alt3.aspmx.l.google.com.
horizoncap.vc: 1 aspmx.l.google.com.
horizoncap.vc: 10 alt4.aspmx.l.google.com.
horizoncap.vc: 5 alt1.aspmx.l.google.com.
horizoncap.vc: 5 alt2.aspmx.l.google.com.
asiawide.vc: 10 eforward3.registrar-servers.com.
asiawide.vc: 20 eforward5.registrar-servers.com.
asiawide.vc: 10 eforward1.registrar-servers.com.
asiawide.vc: 10 eforward2.registrar-servers.com.
asiawide.vc: 15 eforward4.registrar-servers.com.
investmentmemo.vc: 20 eforward5.registrar-servers.com.
investmentmemo.vc: 15 eforward4.registrar-servers.com.
investmentmemo.vc: 10 eforward3.registrar-servers.com.
investmentmemo.vc: 10 eforward2.registrar-servers.com.
investmentmemo.vc: 10 eforward1.registrar-servers.com.
motier.vc: 10 aspmx2.googlemail.com.
motier.vc: 10 aspmx3.googlemail.com.
motier.vc: 1 aspmx.l.google.com.
motier.vc: 5 alt1.aspmx.l.google.com.
motier.vc: 5 alt2.aspmx.l.google.com.
centuryofbio.vc: 10 eforward1.registrar-servers.com.
centuryofbio.vc: 15 eforward4.registrar-servers.com.
centuryofbio.vc: 10 eforward2.registrar-servers.com.
centuryofbio.vc: 10 eforward3.registrar-servers.com.
centuryofbio.vc: 20 eforward5.registrar-servers.com.
fifthdown.vc: 0 fifthdown-vc.mail.protection.outlook.com.
hardingstone.vc: 20 mx8.name.com.
hardingstone.vc: 60 mx4.name.com.
hardingstone.vc: 40 mx3.name.com.
hardingstone.vc: 10 mx7.name.com.
hardingstone.vc: 50 mx6.name.com.
hardingstone.vc: 30 mx5.name.com.
vendep.vc: 15 eforward4.registrar-servers.com.
vendep.vc: 10 eforward2.registrar-servers.com.
vendep.vc: 10 eforward1.registrar-servers.com.
vendep.vc: 10 eforward3.registrar-servers.com.
vendep.vc: 20 eforward5.registrar-servers.com.
chainridge.vc: 10 eforward3.registrar-servers.com.
chainridge.vc: 10 eforward2.registrar-servers.com.
chainridge.vc: 20 eforward5.registrar-servers.com.
chainridge.vc: 15 eforward4.registrar-servers.com.
chainridge.vc: 10 eforward1.registrar-servers.com.
etfpartners.vc: 10 eu-smtp-inbound-1.mimecast.com.
etfpartners.vc: 20 eu-smtp-inbound-2.mimecast.com.
opulenty.vc: 10 mx1.privateemail.com.
opulenty.vc: 10 mx2.privateemail.com.
cherryrock.vc: 10 eforward2.registrar-servers.com.
cherryrock.vc: 10 eforward1.registrar-servers.com.
cherryrock.vc: 20 eforward5.registrar-servers.com.
cherryrock.vc: 15 eforward4.registrar-servers.com.
cherryrock.vc: 10 eforward3.registrar-servers.com.
preconsensus.vc: 15 eforward4.registrar-servers.com.
preconsensus.vc: 10 eforward1.registrar-servers.com.
preconsensus.vc: 10 eforward2.registrar-servers.com.
preconsensus.vc: 20 eforward5.registrar-servers.com.
preconsensus.vc: 10 eforward3.registrar-servers.com.
pivotal-x.vc: 20 mx01.udag.de.
pivotal-x.vc: 10 mx00.udag.de.
pivotalx.vc: 20 mx01.udag.de.
pivotalx.vc: 10 mx00.udag.de.
s2015.vc: 0 s2015-vc.mail.protection.outlook.com.
reimann-investors.vc: 0 reimanninvestors-vc01i.mail.protection.outlook.com.
carbonarrow.vc: 10 mail.carbonarrow.vc.
invvent.vc: 5 ALT1.ASPMX.L.GOOGLE.COM.
invvent.vc: 10 ALT4.ASPMX.L.GOOGLE.COM.
invvent.vc: 1 ASPMX.L.GOOGLE.COM.
invvent.vc: 5 ALT2.ASPMX.L.GOOGLE.COM.
invvent.vc: 10 ALT3.ASPMX.L.GOOGLE.COM.
huglo.vc: 10 mailin.mx-hub.sk.
huglo.vc: 10 mailin.mx-hub.eu.
huglo.vc: 10 mailin.mx-hub.cz.
huglo.vc: 10 mailin.mx-hub.net.
triptyq.vc: 0 triptyq-vc.mail.protection.outlook.com.
vogne.vc: 5 alt1.aspmx.l.google.com.
vogne.vc: 10 alt4.aspmx.l.google.com.
vogne.vc: 5 alt2.aspmx.l.google.com.
vogne.vc: 10 alt3.aspmx.l.google.com.
vogne.vc: 1 aspmx.l.google.com.
easyintro.vc: 10 alt3.aspmx.l.google.com.
easyintro.vc: 5 alt2.aspmx.l.google.com.
easyintro.vc: 1 aspmx.l.google.com.
easyintro.vc: 10 alt4.aspmx.l.google.com.
easyintro.vc: 5 alt1.aspmx.l.google.com.
pontaq.vc: 5 alt2.aspmx.l.google.com.
pontaq.vc: 1 aspmx.l.google.com.
pontaq.vc: 10 aspmx3.googlemail.com.
pontaq.vc: 5 alt1.aspmx.l.google.com.
pontaq.vc: 10 aspmx2.googlemail.com.
duskwatch.vc: 10 eforward1.registrar-servers.com.
duskwatch.vc: 15 eforward4.registrar-servers.com.
duskwatch.vc: 10 eforward3.registrar-servers.com.
duskwatch.vc: 20 eforward5.registrar-servers.com.
duskwatch.vc: 10 eforward2.registrar-servers.com.
redtap.vc: 0 redtap-vc.mail.protection.outlook.com.
3xor.vc: 20 eforward5.registrar-servers.com.
3xor.vc: 10 eforward2.registrar-servers.com.
3xor.vc: 15 eforward4.registrar-servers.com.
3xor.vc: 10 eforward1.registrar-servers.com.
3xor.vc: 10 eforward3.registrar-servers.com.
hyperscaled.vc: 50 alt4.aspmx.l.google.com.
hyperscaled.vc: 10 aspmx.l.google.com.
hyperscaled.vc: 30 alt2.aspmx.l.google.com.
hyperscaled.vc: 20 alt1.aspmx.l.google.com.
hyperscaled.vc: 40 alt3.aspmx.l.google.com.
bamcap.vc: 1 aspmx.l.google.com.
bamcap.vc: 10 alt3.aspmx.l.google.com.
bamcap.vc: 5 alt1.aspmx.l.google.com.
bamcap.vc: 5 alt2.aspmx.l.google.com.
bamcap.vc: 10 alt4.aspmx.l.google.com.
amboystreet.vc: 10 mx2.privateemail.com.
amboystreet.vc: 10 mx1.privateemail.com.
abraseed.vc: 10 spool.mail.gandi.net.
abraseed.vc: 50 fb.mail.gandi.net.
blazepartners.vc: 10 mx1.privateemail.com.
blazepartners.vc: 10 mx2.privateemail.com.
sphereventures.vc: 5 alt1.aspmx.l.google.com.
sphereventures.vc: 5 alt2.aspmx.l.google.com.
sphereventures.vc: 10 alt4.aspmx.l.google.com.
sphereventures.vc: 1 aspmx.l.google.com.
sphereventures.vc: 10 alt3.aspmx.l.google.com.
tankstream.vc: 5 ALT1.ASPMX.L.GOOGLE.COM.
tankstream.vc: 5 ALT2.ASPMX.L.GOOGLE.COM.
tankstream.vc: 10 ASPMX3.GOOGLEMAIL.COM.
tankstream.vc: 1 ASPMX.L.GOOGLE.COM.
tankstream.vc: 10 ASPMX2.GOOGLEMAIL.COM.
62mile.vc: 10 ALT4.ASPMX.L.GOOGLE.COM.
62mile.vc: 1 ASPMX.L.GOOGLE.COM.
62mile.vc: 10 ALT3.ASPMX.L.GOOGLE.COM.
62mile.vc: 5 ALT1.ASPMX.L.GOOGLE.COM.
62mile.vc: 5 ALT2.ASPMX.L.GOOGLE.COM.
adventurousideas.vc: 15 dkttxwazmqlak3e2thdbrue2aychsqqjlvrqhgvcmw6ey3jsys3q.mx-verification.GOOGLE.COM.
adventurousideas.vc: 1 SMTP.GOOGLE.COM.
link-capital.vc: 5 alt1.aspmx.l.google.com.
link-capital.vc: 5 alt2.aspmx.l.google.com.
link-capital.vc: 15 wyonytgsjwrjyrqnjohuj7ddxr32ygolxgapvkltaydsyqresaaq.mx-verification.google.com.
link-capital.vc: 10 alt3.aspmx.l.google.com.
link-capital.vc: 1 aspmx.l.google.com.
link-capital.vc: 10 alt4.aspmx.l.google.com.
topdecile.vc: 1 aspmx.l.google.com.
topdecile.vc: 5 alt1.aspmx.l.google.com.
topdecile.vc: 5 alt2.aspmx.l.google.com.
topdecile.vc: 10 alt3.aspmx.l.google.com.
topdecile.vc: 10 alt4.aspmx.l.google.com.
vclp.vc: 0 vclp-vc.mail.protection.outlook.com.
qahwahhouse.vc: 20 eforward5.registrar-servers.com.
qahwahhouse.vc: 10 eforward1.registrar-servers.com.
qahwahhouse.vc: 10 eforward3.registrar-servers.com.
qahwahhouse.vc: 15 eforward4.registrar-servers.com.
qahwahhouse.vc: 10 eforward2.registrar-servers.com.
climateangels.vc: 10 aspmx.l.google.com.
climateangels.vc: 50 alt4.aspmx.l.google.com.
climateangels.vc: 30 alt2.aspmx.l.google.com.
climateangels.vc: 40 alt3.aspmx.l.google.com.
climateangels.vc: 20 alt1.aspmx.l.google.com.
novarra.vc: 0 novarra-vc.mail.protection.outlook.com.
human-impact.vc: 5 alt1.aspmx.l.google.com.
human-impact.vc: 10 alt4.aspmx.l.google.com.
human-impact.vc: 10 alt3.aspmx.l.google.com.
human-impact.vc: 5 alt2.aspmx.l.google.com.
human-impact.vc: 1 aspmx.l.google.com.
inrelation.vc: 20 eforward5.registrar-servers.com.
inrelation.vc: 10 eforward2.registrar-servers.com.
inrelation.vc: 10 eforward3.registrar-servers.com.
inrelation.vc: 15 eforward4.registrar-servers.com.
inrelation.vc: 10 eforward1.registrar-servers.com.
duedilly.vc: 20 eforward5.registrar-servers.com.
duedilly.vc: 10 eforward2.registrar-servers.com.
duedilly.vc: 10 eforward1.registrar-servers.com.
duedilly.vc: 15 eforward4.registrar-servers.com.
duedilly.vc: 10 eforward3.registrar-servers.com.
theyardventures.vc: 15 eforward4.registrar-servers.com.
theyardventures.vc: 10 eforward1.registrar-servers.com.
theyardventures.vc: 10 eforward3.registrar-servers.com.
theyardventures.vc: 10 eforward2.registrar-servers.com.
theyardventures.vc: 20 eforward5.registrar-servers.com.
curiositycapital.vc: 10 curiositycapital.vc.
amanresidences.vc: 10 custmx.cscdns.net.
danfie.vc: 15 eforward4.registrar-servers.com.
danfie.vc: 10 eforward2.registrar-servers.com.
danfie.vc: 10 eforward3.registrar-servers.com.
danfie.vc: 20 eforward5.registrar-servers.com.
danfie.vc: 10 eforward1.registrar-servers.com.
rpsgcapital.vc: 0 rpsgcapital-vc.mail.protection.outlook.com.
calibrateventures.vc: 10 mx.hover.com.cust.hostedemail.com.
junocapital.vc: 10 mx.hover.com.cust.hostedemail.com.
riceberg.vc: 5 alt1.aspmx.l.google.com.
riceberg.vc: 5 alt2.aspmx.l.google.com.
riceberg.vc: 1 aspmx.l.google.com.
riceberg.vc: 10 aspmx3.googlemail.com.
riceberg.vc: 10 aspmx2.googlemail.com.
rsdt.vc: 20 eforward5.registrar-servers.com.
rsdt.vc: 10 eforward1.registrar-servers.com.
rsdt.vc: 10 eforward3.registrar-servers.com.
rsdt.vc: 10 eforward2.registrar-servers.com.
rsdt.vc: 15 eforward4.registrar-servers.com.
og-investments.vc: 10 custmx.cscdns.net.
rockandbold.vc: 100 mx3.mail.ovh.net.
rockandbold.vc: 5 mx2.mail.ovh.net.
rockandbold.vc: 1 mx1.mail.ovh.net.
possev.vc: 1 smtp.google.com.
possev.vc: 15 7ml3ozpakc7zssomae5zgwfd3ny7xhysuxqhjqbgulst57uuusrq.mx-verification.google.com.
cruxcap.vc: 10 mx.hover.com.cust.hostedemail.com.
arcticventures.vc: 0 arcticventures-vc.mail.protection.outlook.com.
lattitudeventures.vc: 20 eforward5.registrar-servers.com.
lattitudeventures.vc: 15 eforward4.registrar-servers.com.
lattitudeventures.vc: 10 eforward2.registrar-servers.com.
lattitudeventures.vc: 10 eforward1.registrar-servers.com.
lattitudeventures.vc: 10 eforward3.registrar-servers.com.
cloudtoronto.vc: 10 mx2.privateemail.com.
cloudtoronto.vc: 10 mx1.privateemail.com.
pitchdrive.vc: 10 alt3.aspmx.l.google.com.
pitchdrive.vc: 5 alt1.aspmx.l.google.com.
pitchdrive.vc: 1 aspmx.l.google.com.
pitchdrive.vc: 10 alt4.aspmx.l.google.com.
pitchdrive.vc: 5 alt2.aspmx.l.google.com.
taloscapital.vc: 0 taloscapital-vc.mail.protection.outlook.com.
ofound.vc: 10 mx3.feishu.cn.
ofound.vc: 1 mx1.feishu.cn.
ofound.vc: 5 mx2.feishu.cn.
aegiscap.vc: 1 smtp.google.com.
mayventures.vc: 0 mayventures-vc.mail.protection.outlook.com.
nomadfund.vc: 1 aspmx.l.google.com.
nomadfund.vc: 10 aspmx3.googlemail.com.
nomadfund.vc: 5 alt2.aspmx.l.google.com.
nomadfund.vc: 10 aspmx2.googlemail.com.
nomadfund.vc: 5 alt1.aspmx.l.google.com.
oldtom.vc: 10 aspmx3.googlemail.com.
oldtom.vc: 1 aspmx.l.google.com.
oldtom.vc: 5 alt1.aspmx.l.google.com.
oldtom.vc: 10 aspmx2.googlemail.com.
oldtom.vc: 5 alt2.aspmx.l.google.com.
b2venture.vc: 0 b2venture-vc.mail.protection.outlook.com.
kismit.vc: 10 eforward2.registrar-servers.com.
kismit.vc: 20 eforward5.registrar-servers.com.
kismit.vc: 10 eforward1.registrar-servers.com.
kismit.vc: 15 eforward4.registrar-servers.com.
kismit.vc: 10 eforward3.registrar-servers.com.
rysun.vc: 0 mail.rysun.vc.
tsingyan.vc: 10 mxbiz2.qq.com.
tsingyan.vc: 5 mxbiz1.qq.com.
enableventures.vc: 50 alt4.aspmx.l.google.com.
enableventures.vc: 20 alt1.aspmx.l.google.com.
enableventures.vc: 30 alt2.aspmx.l.google.com.
enableventures.vc: 10 aspmx.l.google.com.
enableventures.vc: 40 alt3.aspmx.l.google.com.
5alpha.vc: 5 alt2.aspmx.l.google.com.
5alpha.vc: 1 aspmx.l.google.com.
5alpha.vc: 10 alt3.aspmx.l.google.com.
5alpha.vc: 5 alt1.aspmx.l.google.com.
5alpha.vc: 10 alt4.aspmx.l.google.com.
limecom.vc: 5 mx-vip-01.kinghost.net.
limecom.vc: 5 mx-vip-02.kinghost.net.
y-point.vc: 0 ypoint-vc0c.mail.protection.outlook.com.
diginlab.vc: 0 mail.diginlab.vc.
p23y.vc: 23 route2.mx.cloudflare.net.
p23y.vc: 3 route1.mx.cloudflare.net.
p23y.vc: 1 route3.mx.cloudflare.net.
brunnur.vc: 10 eforward3.registrar-servers.com.
brunnur.vc: 20 eforward5.registrar-servers.com.
brunnur.vc: 10 eforward2.registrar-servers.com.
brunnur.vc: 15 eforward4.registrar-servers.com.
brunnur.vc: 10 eforward1.registrar-servers.com.
winningcapital.vc: 10 alt4.aspmx.l.google.com.
winningcapital.vc: 5 alt2.aspmx.l.google.com.
winningcapital.vc: 10 alt3.aspmx.l.google.com.
winningcapital.vc: 1 aspmx.l.google.com.
winningcapital.vc: 5 alt1.aspmx.l.google.com.
prouesse.vc: 1 aspmx.l.google.com.
govfund.vc: 10 eforward1.registrar-servers.com.
govfund.vc: 10 eforward2.registrar-servers.com.
govfund.vc: 20 eforward5.registrar-servers.com.
govfund.vc: 15 eforward4.registrar-servers.com.
govfund.vc: 10 eforward3.registrar-servers.com.
k2biocapital.vc: 1 smtp.google.com.
silvadebalboa.vc: 10 mx2.privateemail.com.
silvadebalboa.vc: 10 mx1.privateemail.com.
originpartners.vc: 10 eforward3.registrar-servers.com.
breezeinvest.vc: 1 ASPMX.L.GOOGLE.COM.
breezeinvest.vc: 6 ALT2.ASPMX.L.GOOGLE.COM.
breezeinvest.vc: 11 ALT4.ASPMX.L.GOOGLE.COM.
breezeinvest.vc: 10 ALT3.ASPMX.L.GOOGLE.COM.
breezeinvest.vc: 5 ALT1.ASPMX.L.GOOGLE.COM.
standardterms.vc: 10 eforward3.registrar-servers.com.
standardterms.vc: 10 eforward1.registrar-servers.com.
standardterms.vc: 10 eforward2.registrar-servers.com.
standardterms.vc: 15 eforward4.registrar-servers.com.
standardterms.vc: 20 eforward5.registrar-servers.com.
nubiacapital.vc: 5 mx1.hostinger.com.
nubiacapital.vc: 10 mx2.hostinger.com.
elementventures.vc: 10 elementventures-vc.mail.protection.outlook.com.
adbioventures.vc: 10 mx.mailprotect.be.
adbioventures.vc: 50 mx.backup.mailprotect.be.
venturecreation.vc: 15 eforward4.registrar-servers.com.
venturecreation.vc: 10 eforward2.registrar-servers.com.
venturecreation.vc: 10 eforward3.registrar-servers.com.
venturecreation.vc: 10 eforward1.registrar-servers.com.
venturecreation.vc: 20 eforward5.registrar-servers.com.
rcapitalgroup.vc: 10 mx01.ionos.com.
rcapitalgroup.vc: 10 mx00.ionos.com.
alpinefund.vc: 10 mx00.ionos.de.
alpinefund.vc: 10 mx01.ionos.de.
htwenty.vc: 0 htwenty.vc.
kingstrat.vc: 10 eforward1.registrar-servers.com.
kingstrat.vc: 10 eforward2.registrar-servers.com.
kingstrat.vc: 20 eforward5.registrar-servers.com.
kingstrat.vc: 15 eforward4.registrar-servers.com.
kingstrat.vc: 10 eforward3.registrar-servers.com.
spawnventures.vc: 10 alt2.aspmx.l.google.com.
spawnventures.vc: 1 aspmx.l.google.com.
spawnventures.vc: 15 aspmx2.googlemail.com.
spawnventures.vc: 20 aspmx3.googlemail.com.
spawnventures.vc: 5 alt1.aspmx.l.google.com.
spawnventures.vc: 100 inbound-smtp.us-east-1.amazonaws.com.
acceleratedbits.vc: 20 eforward5.registrar-servers.com.
acceleratedbits.vc: 10 eforward1.registrar-servers.com.
acceleratedbits.vc: 15 eforward4.registrar-servers.com.
acceleratedbits.vc: 10 eforward2.registrar-servers.com.
acceleratedbits.vc: 10 eforward3.registrar-servers.com.
canmore.vc: 10 aspmx3.googlemail.com.
canmore.vc: 5 alt1.aspmx.l.google.com.
canmore.vc: 1 aspmx.l.google.com.
canmore.vc: 10 aspmx2.googlemail.com.
canmore.vc: 5 alt2.aspmx.l.google.com.
ventourage.vc: 1 smtp.google.com.
armadacapital.vc: 0 armadacapital-vc.mail.protection.outlook.com.
redsharks.vc: 5 alt2.aspmx.l.google.com.
redsharks.vc: 5 alt1.aspmx.l.google.com.
redsharks.vc: 1 aspmx.l.google.com.
redsharks.vc: 10 alt4.aspmx.l.google.com.
